maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha,
5,79,8,b,5-79-8-B,sākaṁ sūryasya raśmibhiḥ śukraiḥ śocadbhir arcibhiḥ sujāte aśvasūnṛte,"Together with the sunbeams, with the shine of pure refulgent flames, highborn! delightful with thy steed",साकं सूर्यस्य रश्मिभिः शुक्रैः शोचद्भिरर्चिभिः सुजाते अश्वसूनृते,5-79-8,uta | naḥ | go-matīḥ | iṣaḥ | ā | vaha | duhitaḥ | divaḥ || sākam | sūryasya | raśmi-bhiḥ | śukraiḥ | śocat-bhiḥ | arci-bhiḥ | su-jāte | aśva-sūnr̥te ||5.79.8||,
5,79,9,a,5-79-9-A,vy ucchā duhitar divo mā ciraṁ tanuthā apaḥ,"O Daughter of the Sky, shine forth; delay not to perform thy task.",व्युच्छा दुहितर्दिवो मा चिरं तनुथा अपः,5-79-9,vi | uccha | duhitaḥ | divaḥ | mā | ciram | tanuthāḥ | apaḥ || na | it | tvā | stenam | yathā | ripum | tapāti | sūraḥ | arciṣā | su-jāte | aśva-sūnr̥te ||5.79.9||,
5,79,9,b,5-79-9-B,net tvā stenaṁ yathā ripuṁ tapāti sūro arciṣā sujāte aśvasūnṛte,"Let not the Sun with fervent heat consume thee like a robber foe, high-born! delightful with the steeds",नेत्त्वा स्तेनं यथा रिपुं तपाति सूरो अर्चिषा सुजाते अश्वसूनृते,5-79-9,vi | uccha | duhitaḥ | divaḥ | mā | ciram | tanuthāḥ | apaḥ || na | it | tvā | stenam | yathā | ripum | tapāti | sūraḥ | arciṣā | su-jāte | aśva-sūnr̥te ||5.79.9||,
5,79,10,a,5-79-10-A,etāvad ved uṣas tvam bhūyo vā dātum arhasi,"So much, and more exceedingly, O Dawn, it suits thee to bestow,",एतावद्वेदुषस्त्वं भूयो वा दातुमर्हसि,5-79-10,etāvat | vā | it | uṣaḥ | tvam | bhūyaḥ | vā | dātum | arhasi || yā | stotr̥-bhyaḥ | vibhā-vari | ucchantī | na | pra-mīyase | su-jāte | aśva-sūnr̥te ||5.79.10||,
5,79,10,b,5-79-10-B,yā stotṛbhyo vibhāvary ucchantī na pramīyase sujāte aśvasūnṛte,"Thou Radiant One who ceasest not to shine for those who sing thy praise, highborn! delightful with thy s",या स्तोतृभ्यो विभावर्युच्छन्ती न प्रमीयसे सुजाते अश्वसूनृते,5-79-10,etāvat | vā | it | uṣaḥ | tvam | bhūyaḥ | vā | dātum | arhasi || yā | stotr̥-bhyaḥ | vibhā-vari | ucchantī | na | pra-mīyase | su-jāte | aśva-sūnr̥te ||5.79.10||,
5,80,1,a,5-80-1-A,dyutadyāmānam bṛhatīm ṛtena ṛtāvarīm aruṇapsuṁ vibhātīm,"THE singers welcome with their hymns and praises the Goddess Dawn who bringeth in the sunlight,",द्युतद्यामानं बृहतीमृतेन ऋतावरीमरुणप्सुं विभातीम्,5-80-1,dyutat-yāmānam | br̥hatīm | r̥tena | r̥ta-varīm | aruṇa-psum | vi-bhātīm || devīm | uṣasam | svaḥ | ā-vahantīm | prati | viprāsaḥ | mati-bhiḥ | jarante ||5.80.1||,
5,80,1,b,5-80-1-B,devīm uṣasaṁ svar āvahantīm prati viprāso matibhir jarante,"Sublime, by Law true to eternal Order, bright on her path, red-tinted, far-refulgent.",देवीमुषसं स्वरावहन्तीं प्रति विप्रासो मतिभिर्जरन्ते,5-80-1,dyutat-yāmānam | br̥hatīm | r̥tena | r̥ta-varīm | aruṇa-psum | vi-bhātīm || devīm | uṣasam | svaḥ | ā-vahantīm | prati | viprāsaḥ | mati-bhiḥ | jarante ||5.80.1||,
5,80,2,a,5-80-2-A,eṣā janaṁ darśatā bodhayantī sugān pathaḥ kṛṇvatī yāty agre,"She comes in front, fair, rousing up the people, making the pathways easy to be travelled.",एषा जनं दर्शता बोधयन्ती सुगान्पथः कृण्वती यात्यग्रे,5-80-2,eṣā | janam | darśatā | bodhayantī | su-mān | pathaḥ | kr̥ṇvatī | yāti | agre || br̥hat-rathā | br̥hatī | viśvam-invā | uṣāḥ | jyotiḥ | yacchati | agre | ahnām ||5.80.2||,
5,80,2,b,5-80-2-B,bṛhadrathā bṛhatī viśvaminvoṣā jyotir yacchaty agre ahnām,"High, on her lofty chariot, all-impelling, Dawn gives her splendour at the days' beginning.",बृहद्रथा बृहती विश्वमिन्वोषा ज्योतिर्यच्छत्यग्रे अह्नाम्,5-80-2,eṣā | janam | darśatā | bodhayantī | su-mān | pathaḥ | kr̥ṇvatī | yāti | agre || br̥hat-rathā | br̥hatī | viśvam-invā | uṣāḥ | jyotiḥ | yacchati | agre | ahnām ||5.80.2||,
5,80,3,a,5-80-3-A,eṣā gobhir aruṇebhir yujānāsredhantī rayim aprāyu cakre,"She, harnessing her car with purple oxen. injuring none, hath brought perpetual riches.",एषा गोभिररुणेभिर्युजानास्रेधन्ती रयिमप्रायु चक्रे,5-80-3,eṣā | gobhiḥ | aruṇebhiḥ | yujānā | asredhantī | rayim | apra-āyu | cakre || pathaḥ | radantī | suvitāya | devī | puru-stutā | viśva-vārā | vi | bhāti ||5.80.3||,
5,80,3,b,5-80-3-B,patho radantī suvitāya devī puruṣṭutā viśvavārā vi bhāti,"Opening paths to happiness, the Goddess shines, praised by all, giver of every blessing.",पथो रदन्ती सुविताय देवी पुरुष्टुता विश्ववारा वि भाति,5-80-3,eṣā | gobhiḥ | aruṇebhiḥ | yujānā | asredhantī | rayim | apra-āyu | cakre || pathaḥ | radantī | suvitāya | devī | puru-stutā | viśva-vārā | vi | bhāti ||5.80.3||,
5,80,4,a,5-80-4-A,eṣā vyenī bhavati dvibarhā āviṣkṛṇvānā tanvam purastāt,With changing tints she gleams in double splendour while from the eastward she displays her body.,एषा व्येनी भवति द्विबर्हा आविष्कृण्वाना तन्वं पुरस्तात्,5-80-4,eṣā | vi-enī | bhavati | dvi-barhāḥ | āviḥ-kr̥ṇvānā | tanvam | purastāt || r̥tasya | panthām | anu | eti | sādhu | prajānatī-iva | na | diśaḥ | mināti ||5.80.4||,
5,80,4,b,5-80-4-B,ṛtasya panthām anv eti sādhu prajānatīva na diśo mināti,"She travels perfectly the path of Order, nor fails to reach, as one who knows, the quarters.",ऋतस्य पन्थामन्वेति साधु प्रजानतीव न दिशो मिनाति,5-80-4,eṣā | vi-enī | bhavati | dvi-barhāḥ | āviḥ-kr̥ṇvānā | tanvam | purastāt || r̥tasya | panthām | anu | eti | sādhu | prajānatī-iva | na | diśaḥ | mināti ||5.80.4||,
5,80,5,a,5-80-5-A,eṣā śubhrā na tanvo vidānordhveva snātī dṛśaye no asthāt,"As conscious that her limbs are bright with bathing, she stands, as 'twere, erect that we may see her.",एषा शुभ्रा न तन्वो विदानोर्ध्वेव स्नाती दृशये नो अस्थात्,5-80-5,eṣā | śubhrā | na | tanvaḥ | vidānā | ūrdhvā-iva | snātī | dr̥śaye | naḥ | asthāt || apa | dveṣaḥ | bādhamānā | tamāṁsi | uṣāḥ | divaḥ | duhitā | jyotiṣā | ā | agāt ||5.80.5||,
5,80,5,b,5-80-5-B,apa dveṣo bādhamānā tamāṁsy uṣā divo duhitā jyotiṣāgāt,"Driving away malignity and darkness, Dawn, Child of Heaven, hath come to us with lustre.",अप द्वेषो बाधमाना तमांस्युषा दिवो दुहिता ज्योतिषागात्,5-80-5,eṣā | śubhrā | na | tanvaḥ | vidānā | ūrdhvā-iva | snātī | dr̥śaye | naḥ | asthāt || apa | dveṣaḥ | bādhamānā | tamāṁsi | uṣāḥ | divaḥ | duhitā | jyotiṣā | ā | agāt ||5.80.5||,
5,80,6,a,5-80-6-A,eṣā pratīcī duhitā divo nṝn yoṣeva bhadrā ni riṇīte apsaḥ,"The Daughter of the Sky, like some chaste woman, bends, opposite to men, her forehead downward.",एषा प्रतीची दुहिता दिवो नॄन्योषेव भद्रा नि रिणीते अप्सः,5-80-6,eṣā | pratīcī | duhitā | divaḥ | nr̥̄n | yoṣā-iva | bhadrā | ni | riṇīte | apsaḥ || vi-ūrṇvatī | dāśuṣe | vāryāṇi | punaḥ | jyotiḥ | yuvatiḥ | pūrva-thā | akarityakaḥ ||5.80.6||,
5,80,6,b,5-80-6-B,vyūrṇvatī dāśuṣe vāryāṇi punar jyotir yuvatiḥ pūrvathākaḥ,"The Maid, disclosing boons to him who worships, hath brought again the daylight as aforetime.",व्यूर्ण्वती दाशुषे वार्याणि पुनर्ज्योतिर्युवतिः पूर्वथाकः,5-80-6,eṣā | pratīcī | duhitā | divaḥ | nr̥̄n | yoṣā-iva | bhadrā | ni | riṇīte | apsaḥ || vi-ūrṇvatī | dāśuṣe | vāryāṇi | punaḥ | jyotiḥ | yuvatiḥ | pūrva-thā | akarityakaḥ ||5.80.6||,
5,81,1,a,5-81-1-A,yuñjate mana uta yuñjate dhiyo viprā viprasya bṛhato vipaścitaḥ,"THE priests of him the lofty Priest well-skilled in hymns harness their spirit, yea, harness their holy t",युञ्जते मन उत युञ्जते धियो विप्रा विप्रस्य बृहतो विपश्चितः,5-81-1,yuñjate | manaḥ | uta | yuñjate | dhiyaḥ | viprāḥ | viprasya | br̥hataḥ | vipaḥ-citaḥ || vi | hotrāḥ | dadhe | vayuna-vit | ekaḥ | it | mahī | devasya | savituḥ | pari-stutiḥ ||5.81.1||,
5,81,1,b,5-81-1-B,vi hotrā dadhe vayunāvid eka in mahī devasya savituḥ pariṣṭutiḥ,"He only knowing works assigns their priestly tasks. Yea, lofty is the praise of Savitar the God.",वि होत्रा दधे वयुनाविदेक इन्मही देवस्य सवितुः परिष्टुतिः,5-81-1,yuñjate | manaḥ | uta | yuñjate | dhiyaḥ | viprāḥ | viprasya | br̥hataḥ | vipaḥ-citaḥ || vi | hotrāḥ | dadhe | vayuna-vit | ekaḥ | it | mahī | devasya | savituḥ | pari-stutiḥ ||5.81.1||,
5,81,2,a,5-81-2-A,viśvā rūpāṇi prati muñcate kaviḥ prāsāvīd bhadraṁ dvipade catuṣpade,The Sapient One arrays himself in every form: for quadruped and biped he hath brought forth good.,विश्वा रूपाणि प्रति मुञ्चते कविः प्रासावीद्भद्रं द्विपदे चतुष्पदे,5-81-2,viśvā | rūpāṇi | prati | muñcate | kaviḥ | pra | asāvīt | bhadram | dvi-pade | catuḥ-pade || vi | nākam | akhyat | savitā | vareṇyaḥ | anu | pra-yānam | uṣasaḥ | vi | rājati ||5.81.2||,
5,81,2,b,5-81-2-B,vi nākam akhyat savitā vareṇyo 'nu prayāṇam uṣaso vi rājati,"Excellent Savitar hath looked on heaven's high vault, and shineth after the outgoing of the Dawn.",वि नाकमख्यत्सविता वरेण्योऽनु प्रयाणमुषसो वि राजति,5-81-2,viśvā | rūpāṇi | prati | muñcate | kaviḥ | pra | asāvīt | bhadram | dvi-pade | catuḥ-pade || vi | nākam | akhyat | savitā | vareṇyaḥ | anu | pra-yānam | uṣasaḥ | vi | rājati ||5.81.2||,
5,81,3,a,5-81-3-A,yasya prayāṇam anv anya id yayur devā devasya mahimānam ojasā,"Even he, the God whose going-forth and majesty the other Deities have followed with their might,",यस्य प्रयाणमन्वन्य इद्ययुर्देवा देवस्य महिमानमोजसा,5-81-3,yasya | pra-yānam | anu | anye | it | yayuḥ | devāḥ | devasya | mahimānam | ojasā || yaḥ | pārthivāni | vi-mame | saḥ | etaśaḥ | rajāṁsi | devaḥ | savitā | mahi-tvanā ||5.81.3||,
5,81,3,b,5-81-3-B,yaḥ pārthivāni vimame sa etaśo rajāṁsi devaḥ savitā mahitvanā,"He who hath measured the terrestrial regions out by his great power, he is the Courser Savitar.",यः पार्थिवानि विममे स एतशो रजांसि देवः सविता महित्वना,5-81-3,yasya | pra-yānam | anu | anye | it | yayuḥ | devāḥ | devasya | mahimānam | ojasā || yaḥ | pārthivāni | vi-mame | saḥ | etaśaḥ | rajāṁsi | devaḥ | savitā | mahi-tvanā ||5.81.3||,
5,81,4,a,5-81-4-A,uta yāsi savitas trīṇi rocanota sūryasya raśmibhiḥ sam ucyasi,"To the three spheres of light thou goest, Savitar, and with the rays of Sidrya thou combinest thee.",उत यासि सवितस्त्रीणि रोचनोत सूर्यस्य रश्मिभिः समुच्यसि,5-81-4,uta | yāsi | savitariti | trīṇi | rocanā | uta | sūryasya | raśmi-bhiḥ | sam | ucyasi || uta | rātrīm | ubhayataḥ | pari | īyase | uta | mitraḥ | bhavasi | deva | dharma-bhiḥ ||5.81.4||,
5,81,4,b,5-81-4-B,uta rātrīm ubhayataḥ parīyasa uta mitro bhavasi deva dharmabhiḥ,"Around, on both sides thou encompassest the night: yea, thou, O God, art Mitra through thy righteous law",उत रात्रीमुभयतः परीयस उत मित्रो भवसि देव धर्मभिः,5-81-4,uta | yāsi | savitariti | trīṇi | rocanā | uta | sūryasya | raśmi-bhiḥ | sam | ucyasi || uta | rātrīm | ubhayataḥ | pari | īyase | uta | mitraḥ | bhavasi | deva | dharma-bhiḥ ||5.81.4||,
5,81,5,a,5-81-5-A,uteśiṣe prasavasya tvam eka id uta pūṣā bhavasi deva yāmabhiḥ,"Over all generation thou art Lord alone: Pusan art thou, O God, in all thy goings-forth.",उतेशिषे प्रसवस्य त्वमेक इदुत पूषा भवसि देव यामभिः,5-81-5,uta | īśiṣe | pra-savasya | tvam | ekaḥ | it | uta | pūṣā | bhavasi | deva | yāma-bhiḥ || uta | idam | viśvam | bhuvanam | vi | rājasi | śyāva-aśvaḥ | te | savitariti | stomam | ānaśe ||5.81.5||,
5,81,5,b,5-81-5-B,utedaṁ viśvam bhuvanaṁ vi rājasi śyāvāśvas te savitaḥ stomam ānaśe,"Yea, thou hast domination over all this world. Syavasva hath brought praise to thee, O Savitar,",उतेदं विश्वं भुवनं वि राजसि श्यावाश्वस्ते सवितः स्तोममानशे,5-81-5,uta | īśiṣe | pra-savasya | tvam | ekaḥ | it | uta | pūṣā | bhavasi | deva | yāma-bhiḥ || uta | idam | viśvam | bhuvanam | vi | rājasi | śyāva-aśvaḥ | te | savitariti | stomam | ānaśe ||5.81.5||,
5,82,1,a,5-82-1-A,tat savitur vṛṇīmahe vayaṁ devasya bhojanam,WE crave of Savitar the God this treasure much to be enjoyed.,तत्सवितुर्वृणीमहे वयं देवस्य भोजनम्,5-82-1,tat | savituḥ | vr̥ṇīmahe | vayam | devasya | bhojanam || śreṣṭham | sarva-dhātamam | turam | bhagasya | dhīmahi ||5.82.1||,
5,82,1,b,5-82-1-B,śreṣṭhaṁ sarvadhātamaṁ turam bhagasya dhīmahi,"The best, all-yielding, conquering gift of Bhaga we would gladly win.",श्रेष्ठं सर्वधातमं तुरं भगस्य धीमहि,5-82-1,tat | savituḥ | vr̥ṇīmahe | vayam | devasya | bhojanam || śreṣṭham | sarva-dhātamam | turam | bhagasya | dhīmahi ||5.82.1||,
5,82,2,a,5-82-2-A,asya hi svayaśastaraṁ savituḥ kac cana priyam,"Savitar's own supremacy, most glorious and beloved of all,",अस्य हि स्वयशस्तरं सवितुः कच्चन प्रियम्,5-82-2,asya | hi | svayaśaḥ-taram | savituḥ | kat | cana | priyam || na | minanti | sva-rājyam ||5.82.2||,
5,82,2,b,5-82-2-B,na minanti svarājyam,No one diminisheth in aught.,न मिनन्ति स्वराज्यम्,5-82-2,asya | hi | svayaśaḥ-taram | savituḥ | kat | cana | priyam || na | minanti | sva-rājyam ||5.82.2||,
5,82,3,a,5-82-3-A,sa hi ratnāni dāśuṣe suvāti savitā bhagaḥ,For Savitar who is Bhaga shall send riches to his worshipper.,स हि रत्नानि दाशुषे सुवाति सविता भगः,5-82-3,saḥ | hi | ratnāni | dāśuṣe | suvāti | savitā | bhagaḥ || tam | bhāgam | citram | īmahe ||5.82.3||,
5,82,3,b,5-82-3-B,tam bhāgaṁ citram īmahe,That wondrous portion we implore.,तं भागं चित्रमीमहे,5-82-3,saḥ | hi | ratnāni | dāśuṣe | suvāti | savitā | bhagaḥ || tam | bhāgam | citram | īmahe ||5.82.3||,
5,82,4,a,5-82-4-A,adyā no deva savitaḥ prajāvat sāvīḥ saubhagam,"Send us this day, God Savitar, prosperity with progeny.",अद्या नो देव सवितः प्रजावत्सावीः सौभगम्,5-82-4,adya | naḥ | deva | savitariti | prajā-vat | sāvīḥ | saubhagam || parā | duḥ-svapnyam | suva ||5.82.4||,
