maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha,
7,104,3,a,7-104-3-A,indrāsomā duṣkṛto vavre antar anārambhaṇe tamasi pra vidhyatam,"Indra and Soma, plunge the wicked in the depth, yea, cast them into darkness that hath no support,",इन्द्रासोमा दुष्कृतो वव्रे अन्तरनारम्भणे तमसि प्र विध्यतम्,7-104-3,indrāsomā | duḥ-kr̥taḥ | vavre | antaḥ | anārambhaṇe | tamasi | pra | vidhyatam || yathā | na | ataḥ | punaḥ | ekaḥ | cana | ut-ayat | tat | vām | astu | sahase | manyu-mat | śavaḥ ||7.104.3||,
7,104,3,b,7-104-3-B,yathā nātaḥ punar ekaś canodayat tad vām astu sahase manyumac chavaḥ,So that not one of them may ever thence return: so may your wrathful might prevail and conquer them.,यथा नातः पुनरेकश्चनोदयत्तद्वामस्तु सहसे मन्युमच्छवः ,7-104-3,indrāsomā | duḥ-kr̥taḥ | vavre | antaḥ | anārambhaṇe | tamasi | pra | vidhyatam || yathā | na | ataḥ | punaḥ | ekaḥ | cana | ut-ayat | tat | vām | astu | sahase | manyu-mat | śavaḥ ||7.104.3||,
7,104,4,a,7-104-4-A,indrāsomā vartayataṁ divo vadhaṁ sam pṛthivyā aghaśaṁsāya tarhaṇam,"Indra and Soma, hurl your deadly crushing bolt down on the wicked fiend from heaven and from the earth.",इन्द्रासोमा वर्तयतं दिवो वधं सं पृथिव्या अघशंसाय तर्हणम्,7-104-4,indrāsomā | vartayatam | divaḥ | vadham | sam | pr̥thivyāḥ | agha-śaṁsāya | tarhaṇam || ut | takṣatam | svaryam | parvatebhyaḥ | yena | rakṣaḥ | vavr̥dhānam | ni-jūrvathaḥ ||7.104.4||,
7,104,4,b,7-104-4-B,ut takṣataṁ svaryam parvatebhyo yena rakṣo vāvṛdhānaṁ nijūrvathaḥ,"Yea, forge out of the mountains your celestial dart wherewith ye burn to death the waxing demon race.",उत्तक्षतं स्वर्यं पर्वतेभ्यो येन रक्षो वावृधानं निजूर्वथः ,7-104-4,indrāsomā | vartayatam | divaḥ | vadham | sam | pr̥thivyāḥ | agha-śaṁsāya | tarhaṇam || ut | takṣatam | svaryam | parvatebhyaḥ | yena | rakṣaḥ | vavr̥dhānam | ni-jūrvathaḥ ||7.104.4||,
7,104,5,a,7-104-5-A,indrāsomā vartayataṁ divas pary agnitaptebhir yuvam aśmahanmabhiḥ,"Indra and Soma, cast ye downward out of heaven your deadly darts of stone burning with fiery flame,",इन्द्रासोमा वर्तयतं दिवस्पर्यग्नितप्तेभिर्युवमश्महन्मभिः,7-104-5,indrāsomā | vartayatam | divaḥ | pari | agni-taptebhiḥ | yuvam | aśmahanma-bhiḥ || tapuḥ-vadhebhiḥ | ajarebhiḥ | atriṇaḥ | ni | parśāne | vidhyatam | yantu | ni-svaram ||7.104.5||,
7,104,5,b,7-104-5-B,tapurvadhebhir ajarebhir atriṇo ni parśāne vidhyataṁ yantu nisvaram,"Eternal, scorching darts; plunge the voracious ones within the depth, and let them sink without a sound",तपुर्वधेभिरजरेभिरत्रिणो नि पर्शाने विध्यतं यन्तु निस्वरम् ,7-104-5,indrāsomā | vartayatam | divaḥ | pari | agni-taptebhiḥ | yuvam | aśmahanma-bhiḥ || tapuḥ-vadhebhiḥ | ajarebhiḥ | atriṇaḥ | ni | parśāne | vidhyatam | yantu | ni-svaram ||7.104.5||,
7,104,6,a,7-104-6-A,indrāsomā pari vām bhūtu viśvata iyam matiḥ kakṣyāśveva vājinā,"Indra and Soma, let this hymn control you both, even as the girth encompasses two vigorous steeds-",इन्द्रासोमा परि वां भूतु विश्वत इयं मतिः कक्ष्याश्वेव वाजिना,7-104-6,indrāsomā | pari | vām | bhūtu | viśvataḥ | iyam | matiḥ | kakṣyā | aśvā-iva | vājinā || yām | vām | hotrām | pari-hinomi | medhayā | imā | brahmāṇi | nr̥patī iveti nr̥patī-iva | jinvatam ||7.104.6||,
7,104,6,b,7-104-6-B,yāṁ vāṁ hotrām parihinomi medhayemā brahmāṇi nṛpatīva jinvatam,"The song of praise which I with wisdom offer you: do ye, as Lords of men, animate these my prayers.",यां वां होत्रां परिहिनोमि मेधयेमा ब्रह्माणि नृपतीव जिन्वतम् ,7-104-6,indrāsomā | pari | vām | bhūtu | viśvataḥ | iyam | matiḥ | kakṣyā | aśvā-iva | vājinā || yām | vām | hotrām | pari-hinomi | medhayā | imā | brahmāṇi | nr̥patī iveti nr̥patī-iva | jinvatam ||7.104.6||,
7,104,7,a,7-104-7-A,prati smarethāṁ tujayadbhir evair hataṁ druho rakṣaso bhaṅgurāvataḥ,"In your impetuous manner think ye both thereon: destroy these evil beings, slay the treacherous fiends.",प्रति स्मरेथां तुजयद्भिरेवैर्हतं द्रुहो रक्षसो भङ्गुरावतः,7-104-7,prati | smarethām | tujayat-bhiḥ | evaiḥ | hatam | druhaḥ | rakṣasaḥ | bhaṅgura-vataḥ || indrāsomā | duḥ-kr̥te | mā | su-gam | bhūt | yaḥ | naḥ | kadā | cit | abhi-dāsati | druhā ||7.104.7||,
7,104,7,b,7-104-7-B,indrāsomā duṣkṛte mā sugam bhūd yo naḥ kadā cid abhidāsati druhā,"Indra and Soma, let the wicked have no bliss who evermore assails us with malignity.",इन्द्रासोमा दुष्कृते मा सुगं भूद्यो नः कदा चिदभिदासति द्रुहा ,7-104-7,prati | smarethām | tujayat-bhiḥ | evaiḥ | hatam | druhaḥ | rakṣasaḥ | bhaṅgura-vataḥ || indrāsomā | duḥ-kr̥te | mā | su-gam | bhūt | yaḥ | naḥ | kadā | cit | abhi-dāsati | druhā ||7.104.7||,
7,104,8,a,7-104-8-A,yo mā pākena manasā carantam abhicaṣṭe anṛtebhir vacobhiḥ,"Whoso accuses me with words of falsehood when I pursue my way with guileless spirit,",यो मा पाकेन मनसा चरन्तमभिचष्टे अनृतेभिर्वचोभिः,7-104-8,yaḥ | mā | pākena | manasā | carantam | abhi-caṣṭe | anr̥tebhiḥ | vacaḥ-bhiḥ || āpaḥ-iva | kāśinā | sam-gr̥bhītāḥ | asan | astu | asataḥ | indra | vaktā ||7.104.8||,
7,104,8,b,7-104-8-B,āpa iva kāśinā saṁgṛbhītā asann astv āsata indra vaktā,"May he, the speaker of untruth, be, Indra, like water which the hollowed hand compresses.",आप इव काशिना संगृभीता असन्नस्त्वासत इन्द्र वक्ता ,7-104-8,yaḥ | mā | pākena | manasā | carantam | abhi-caṣṭe | anr̥tebhiḥ | vacaḥ-bhiḥ || āpaḥ-iva | kāśinā | sam-gr̥bhītāḥ | asan | astu | asataḥ | indra | vaktā ||7.104.8||,
7,104,9,a,7-104-9-A,ye pākaśaṁsaṁ viharanta evair ye vā bhadraṁ dūṣayanti svadhābhiḥ,"Those who destroy, as is their wont, the simple, and with their evil natures barm the righteous,",ये पाकशंसं विहरन्त एवैर्ये वा भद्रं दूषयन्ति स्वधाभिः,7-104-9,ye | pāka-śaṁsam | vi-harante | evaiḥ | ye | vā | bhadram | dūṣayanti | svadhābhiḥ || ahaye | vā | tān | pra-dadātu | somaḥ | ā | vā | dadhātu | niḥ-r̥teḥ | upa-sthe ||7.104.9||,
7,104,9,b,7-104-9-B,ahaye vā tān pradadātu soma ā vā dadhātu nirṛter upasthe,"May Soma give them over to the serpent, or to the lap of Nirrti consign them.",अहये वा तान्प्रददातु सोम आ वा दधातु निरृतेरुपस्थे ,7-104-9,ye | pāka-śaṁsam | vi-harante | evaiḥ | ye | vā | bhadram | dūṣayanti | svadhābhiḥ || ahaye | vā | tān | pra-dadātu | somaḥ | ā | vā | dadhātu | niḥ-r̥teḥ | upa-sthe ||7.104.9||,
7,104,10,a,7-104-10-A,yo no rasaṁ dipsati pitvo agne yo aśvānāṁ yo gavāṁ yas tanūnām,"The fiend, O Agni, who designs to injure the essence of our food, kine, steeds, or bodies,",यो नो रसं दिप्सति पित्वो अग्ने यो अश्वानां यो गवां यस्तनूनाम्,7-104-10,yaḥ | naḥ | rasam | dipsati | pitvaḥ | agne | yaḥ | aśvānām | yaḥ | gavām | yaḥ | tanūnām || ripuḥ | stenaḥ | steya-kr̥t | dabhram | etu | ni | saḥ | hīyatām | tanvā | tanā | ca ||7.104.10||,
7,104,10,b,7-104-10-B,ripuḥ stenaḥ steyakṛd dabhram etu ni ṣa hīyatāṁ tanvā tanā ca,"May he, the adversary, thief, and robber, sink to destruction, both himself and offspring.",रिपुः स्तेनः स्तेयकृद्दभ्रमेतु नि ष हीयतां तन्वा तना च ,7-104-10,yaḥ | naḥ | rasam | dipsati | pitvaḥ | agne | yaḥ | aśvānām | yaḥ | gavām | yaḥ | tanūnām || ripuḥ | stenaḥ | steya-kr̥t | dabhram | etu | ni | saḥ | hīyatām | tanvā | tanā | ca ||7.104.10||,
7,104,11,a,7-104-11-A,paraḥ so astu tanvā tanā ca tisraḥ pṛthivīr adho astu viśvāḥ,"May he be swept away, himself and children: may all the three earths press him down beneath them.",परः सो अस्तु तन्वा तना च तिस्रः पृथिवीरधो अस्तु विश्वाः,7-104-11,paraḥ | saḥ | astu | tanvā | tanā | ca | tisraḥ | pr̥thivīḥ | adhaḥ | astu | viśvāḥ || prati | śuṣyatu | yaśaḥ | asya | devāḥ | yaḥ | naḥ | divā | dipsati | yaḥ | ca | naktam ||7.104.11||,
7,104,11,b,7-104-11-B,prati śuṣyatu yaśo asya devā yo no divā dipsati yaś ca naktam,"May his fair glory, O ye Gods, be blighted, who in the day or night would fain destroy us.",प्रति शुष्यतु यशो अस्य देवा यो नो दिवा दिप्सति यश्च नक्तम् ,7-104-11,paraḥ | saḥ | astu | tanvā | tanā | ca | tisraḥ | pr̥thivīḥ | adhaḥ | astu | viśvāḥ || prati | śuṣyatu | yaśaḥ | asya | devāḥ | yaḥ | naḥ | divā | dipsati | yaḥ | ca | naktam ||7.104.11||,
7,104,12,a,7-104-12-A,suvijñānaṁ cikituṣe janāya sac cāsac ca vacasī paspṛdhāte,The prudent finds it easy to distinguish the true and false: their words oppose each other.,सुविज्ञानं चिकितुषे जनाय सच्चासच्च वचसी पस्पृधाते,7-104-12,su-vijñānam | cikituṣe | janāya | sat | ca | asat | ca | vacasī iti | paspr̥dhāte iti || tayoḥ | yat | satyam | yatarat | r̥jīyaḥ | tat | it | somaḥ | avati | hanti | asat ||7.104.12||,
7,104,12,b,7-104-12-B,tayor yat satyaṁ yatarad ṛjīyas tad it somo 'vati hanty āsat,"Of these two that which is the true and honest, Soma protects, and brings the false to nothing.",तयोर्यत्सत्यं यतरदृजीयस्तदित्सोमोऽवति हन्त्यासत् ,7-104-12,su-vijñānam | cikituṣe | janāya | sat | ca | asat | ca | vacasī iti | paspr̥dhāte iti || tayoḥ | yat | satyam | yatarat | r̥jīyaḥ | tat | it | somaḥ | avati | hanti | asat ||7.104.12||,
7,104,13,a,7-104-13-A,na vā u somo vṛjinaṁ hinoti na kṣatriyam mithuyā dhārayantam,Never doth Soma aid and guide the wicked or him who falsely claims the Warrior's title.,न वा उ सोमो वृजिनं हिनोति न क्षत्रियं मिथुया धारयन्तम्,7-104-13,na | vai | ūm̐ iti | somaḥ | vr̥jinam | hinoti | na | kṣatriyam | mithuyā | dhārayantam || hanti | rakṣaḥ | hanti | asat | vadantam | ubhau | indrasya | pra-sitau | śayāte iti ||7.104.13||,
7,104,13,b,7-104-13-B,hanti rakṣo hanty āsad vadantam ubhāv indrasya prasitau śayāte,He slays the fiend and him who speaks untruly: both lie entangled in the noose of Indra.,हन्ति रक्षो हन्त्यासद्वदन्तमुभाविन्द्रस्य प्रसितौ शयाते ,7-104-13,na | vai | ūm̐ iti | somaḥ | vr̥jinam | hinoti | na | kṣatriyam | mithuyā | dhārayantam || hanti | rakṣaḥ | hanti | asat | vadantam | ubhau | indrasya | pra-sitau | śayāte iti ||7.104.13||,
7,104,14,a,7-104-14-A,yadi vāham anṛtadeva āsa moghaṁ vā devām̐ apyūhe agne,"As if I worshipped deities of falsehood, or thought vain thoughts about the Gods, O Agni.",यदि वाहमनृतदेव आस मोघं वा देवाँ अप्यूहे अग्ने,7-104-14,yadi | vā | aham | anr̥ta-devaḥ | āsa | mogham | vā | devān | api-ūhe | agne || kim | asmabhyam | jāta-vedaḥ | hr̥ṇīṣe | drogha-vācaḥ | te | niḥ-r̥tham | sacantām ||7.104.14||,
7,104,14,b,7-104-14-B,kim asmabhyaṁ jātavedo hṛṇīṣe droghavācas te nirṛthaṁ sacantām,"Why art thou angry with us, Jatavedas? Destruction fall on those who lie against thee!",किमस्मभ्यं जातवेदो हृणीषे द्रोघवाचस्ते निरृथं सचन्ताम् ,7-104-14,yadi | vā | aham | anr̥ta-devaḥ | āsa | mogham | vā | devān | api-ūhe | agne || kim | asmabhyam | jāta-vedaḥ | hr̥ṇīṣe | drogha-vācaḥ | te | niḥ-r̥tham | sacantām ||7.104.14||,
7,104,15,a,7-104-15-A,adyā murīya yadi yātudhāno asmi yadi vāyus tatapa pūruṣasya,So may I die this day if I have harassed any man's life or if I be a demon.,अद्या मुरीय यदि यातुधानो अस्मि यदि वायुस्ततप पूरुषस्य,7-104-15,adya | murīya | yadi | yātu-dhānaḥ | asmi | yadi | vā | āyuḥ | tatapa | puruṣasya || adha | saḥ | vīraiḥ | daśa-bhiḥ | vi | yūyāḥ | yaḥ | mā | mogham | yātu-dhāna | iti | āha ||7.104.15||,
7,104,15,b,7-104-15-B,adhā sa vīrair daśabhir vi yūyā yo mā moghaṁ yātudhānety āha,"Yea, may he lose all his ten sons together who with false tongue hath called me Yatudhana.",अधा स वीरैर्दशभिर्वि यूया यो मा मोघं यातुधानेत्याह ,7-104-15,adya | murīya | yadi | yātu-dhānaḥ | asmi | yadi | vā | āyuḥ | tatapa | puruṣasya || adha | saḥ | vīraiḥ | daśa-bhiḥ | vi | yūyāḥ | yaḥ | mā | mogham | yātu-dhāna | iti | āha ||7.104.15||,
7,104,16,a,7-104-16-A,yo māyātuṁ yātudhānety āha yo vā rakṣāḥ śucir asmīty āha,"May Indra slay him with a mi weapon, and let the vilest of thy all creatures perish,",यो मायातुं यातुधानेत्याह यो वा रक्षाः शुचिरस्मीत्याह,7-104-16,yaḥ | mā | ayātum | yātu-dhāna | iti | āha | yaḥ | vā | rakṣāḥ | śuciḥ | asmi | iti | āha || indraḥ | tam | hantu | mahatā | vadhena | viśvasya | jantoḥ | adhamaḥ | padīṣṭa ||7.104.16||,
7,104,16,b,7-104-16-B,indras taṁ hantu mahatā vadhena viśvasya jantor adhamas padīṣṭa,"The fiend who says that he is pure, who calls me a demon though devoid of demon nature.",इन्द्रस्तं हन्तु महता वधेन विश्वस्य जन्तोरधमस्पदीष्ट ,7-104-16,yaḥ | mā | ayātum | yātu-dhāna | iti | āha | yaḥ | vā | rakṣāḥ | śuciḥ | asmi | iti | āha || indraḥ | tam | hantu | mahatā | vadhena | viśvasya | jantoḥ | adhamaḥ | padīṣṭa ||7.104.16||,
7,104,17,a,7-104-17-A,pra yā jigāti khargaleva naktam apa druhā tanvaṁ gūhamānā,"She too who wanders like an owl at night-time, hiding her body in her guile and malice,",प्र या जिगाति खर्गलेव नक्तमप द्रुहा तन्वं गूहमाना,7-104-17,pra | yā | jigāti | khargalā-iva | naktam | apa | druhā | tanvam | gūhamānā || vavrān | anantān | ava | sā | padīṣṭa | grāvāṇaḥ | ghnantu | rakṣasaḥ | upabdaiḥ ||7.104.17||,
7,104,17,b,7-104-17-B,vavrām̐ anantām̐ ava sā padīṣṭa grāvāṇo ghnantu rakṣasa upabdaiḥ,May she fall downward into endless caverns. May press-stones with loud ring destroy the demons.,वव्राँ अनन्ताँ अव सा पदीष्ट ग्रावाणो घ्नन्तु रक्षस उपब्दैः ,7-104-17,pra | yā | jigāti | khargalā-iva | naktam | apa | druhā | tanvam | gūhamānā || vavrān | anantān | ava | sā | padīṣṭa | grāvāṇaḥ | ghnantu | rakṣasaḥ | upabdaiḥ ||7.104.17||,
